tweet,sentiment_label
In 41 trips to 52 countries in 4 years, PM Narendra Modi spent Rs 355 crore: RTI https://t.co/8swvKy5XaA,Neagtive
Narendra Modi to meet sugarcane farmers at 7, Lok Kalyan Marg today, discuss govt initiatives for cultivators… https://t.co/DlXS2RRnE2,Neutral
RT @SudarshanNewsTV: बजबजाती नालियां, टूटे घर, हर तरफ मलबा... शायद इनके ऐसे हाल पाकिस्तान में भी न रहे हों ...
Arvind Kejriwal
Narendra Mod…,Neutral
RT @SriSri: It is refreshing to know that the rupee will get stronger at Rs.40/- per dollar if Modi comes to power http://t.co/OacZDXesGy,Positive
42 lakh senior citizens gave up railway concessions in 9 months: PM Narendra Modi 
 https://t.co/zKnh8VA7db https://t.co/YJNhVsiqoI,Neutral
RT @sinikkaylinen: Honourable Prime Minister of India Shri Narendra Modi: Reinforce the Animal Law in India &amp; Punish these 3 people for bru…,Neutral
PM Modi in Maghar: 'Those Who Imposed Emergency and Those Against it Are Trying to Form Alliances'… https://t.co/1ttBL7xh4k,Neutral
PM Narendra Modi lays foundation stone of National Centre for Ageing at AIIMS https://t.co/LVPTYq2SHq,Neutral
