tweet,sentiment_label
RT @arunjaitley: The Impact of the Government Polices on Direct Tax Collections https://t.co/RAzAd4ShhF,Positive
'If Swiss Money White, Where Is Black Money': Congress Comeback At Centre
https://t.co/eUxHfMTIVq

⁦@narendramodi⁩… https://t.co/rhT11hAjh7,Neagtive
GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/pH8pjzszLc https://t.co/iMh1UMBvQk,Neagtive
RT @latpot10: Ahh! at last the Minister of Finance Mr. @arunjaitley came out of coma!

https://t.co/1lGj84yhik,Neagtive
GST has boosted direct taxpayer base too: Arun Jaitley
https://t.co/OxQzcWqQ8J via NaMo App https://t.co/u5bMCZNXHI,Neagtive
GST has boosted direct taxpayer base too: Arun Jaitley
https://t.co/UsO892rmIi https://t.co/a6b9Maws4Q,Neagtive
Congress Comeback At Arun Jaitley, Piyush Goyal https://t.co/jlSExsT8cF https://t.co/N953qsWLg3,Neutral
RT @arunjaitley: The Impact of the Government Polices on Direct Tax Collections https://t.co/RAzAd4ShhF,Positive
GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/SkJg8upegx

via NaMo App https://t.co/IyDawwHHKG,Neagtive
RT @AnangBabloo: कालाधन खात्मा की और बढ़ चला  @narendramodi @AmitShah @byadavbjp @rsprasad @nityanandraibjp @SushilModi @BJPNagendraji @dev…,Neutral
GST has boosted direct taxpayer base too: Arun Jaitley
https://t.co/TbOuh8pVda via NaMo App https://t.co/KjNzaCJ5Bf,Neagtive
RT @thewirehindi: स्विस बैंकों में जमा सारा पैसा कालाधन नहीं: अरुण जेटली 
#SwissBank #BlackMoney #ModiGovernment #ArunJaitley #PiyushGoyal…,Neutral
कालाधन खात्मा की और बढ़ चला  @narendramodi @AmitShah @byadavbjp @rsprasad @nityanandraibjp @SushilModi… https://t.co/pTe4v3vsGf,Neutral
RT @thewirehindi: स्विस बैंकों में जमा सारा पैसा कालाधन नहीं: अरुण जेटली 
#SwissBank #BlackMoney #ModiGovernment #ArunJaitley #PiyushGoyal…,Neutral
GST has boosted direct taxpayer base too: Arun Jaitley
https://t.co/3tLb5ApGvo https://t.co/icfmkESm46,Neagtive
स्विस बैंकों में जमा सारा पैसा कालाधन नहीं: अरुण जेटली 
#SwissBank #BlackMoney #ModiGovernment #ArunJaitley… https://t.co/ivJ0HHoG3X,Neutral
RT @alamgirizvi: Before 2014, all money black in swiss bank. Now that money white, because all swiss Account holder in BJP or RSS and someo…,Neagtive
RT @Ram_Guha: Shri Arun Jaitley’s three part blog post on the Emergency has these three rather telling headlines:

ARE INDIVIDUALS INDISPEN…,Neutral
RT @jothims: Money is neither white nor 'Black'. Its depends on the Govt of the day! Isn't Arun Jaitley Ji?!,Neagtive
GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/sKzDZyto9t

via NaMo App https://t.co/igC6kaVZ4q,Neagtive
RT @Raresidhu: सुना है के 2014 से पहले स्विस बैंक में पड़े धन को चीख़ चीख़ कर काला धन कहने वाले मोदी जी के राज में उसे सफ़ेद धन कहने लगे…,Neutral
RT @htTweets: All money isn’t black money, says @arunjaitley on rise in deposits by Indians in #SwissBanks
https://t.co/utWbCUDkq0 https://…,Neagtive
RT @iIakobos: Yes you damn Congis! Why don’t you understand. Indian money in Swiss Banks was black BEFORE 2014. Since then we have painted…,Neagtive
RT @msgpahujaa: With DeMonetisation they helped black money hoarders convert their money into white, now with this sweeping statement Mr @a…,Neagtive
RT @msgpahujaa: With DeMonetisation they helped black money hoarders convert their money into white, now with this sweeping statement Mr @a…,Neagtive
Union ministre des Finances Arun Jaitley a frappé dehors aux critiques du gouvernement Narendra Modi sur des évalua… https://t.co/XD9KNQBwVE,Neutral
स्विस बैंकों में अवैध जमा रखने वाले भारतीयों पर होगी कड़ी कार्रवाई : अरुण जेटली https://t.co/l9vwnQdC62,Neutral
"If Swiss Money White, Where Is Black Money': Congress Comeback At Centre https://t.co/TAluyQQWK7,Neagtive
RT @anandraaj07: With #DemonetisationScam @BJP4India helped black money hoarders convert their money into white, now FM @arunjaitley has le…,Neagtive
RT @ZeeNewsHindi: #SwissBanks में अवैध जमा रखने वाले भारतीयों पर होगी कड़ी कार्रवाई: @arunjaitley

https://t.co/drrfGWd7GR https://t.co/CQq…,Neutral
Indians with illegal Swiss deposits to face tough law  Khaleej TimesSwiss bank balance  The TribuneAll money deposi… https://t.co/nftCPd1PR9,Neagtive
RT @1stIndiaNews: वित्तमंत्री जेटली बोले-स्विस बैंकों में जमा पूरा रूपया काला धन नहीं 

#ArunJaitley @arunjaitley #SwissBank #BlackMoney…,Neutral
With #DemonetisationScam @BJP4India helped black money hoarders convert their money into white, now FM @arunjaitley… https://t.co/Vk9STFcw2h,Neagtive
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QQSNQi

via NaMo App https://t.co/iaB6T9Q07A,Neagtive
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QRaoHQ

via NaMo App https://t.co/RecyHlSTxG,Neagtive
@Uncommon05 @ANI @arunjaitley @PiyushGoyal Complain to ombudsman instead of blaming Arun Jaitley or Piyush Goyal.,Neutral
@amitmalviya OK, tell us how many rapes are acceptable to you per minute?

@BDUTT @RahulEaswar @sardesairajdeep… https://t.co/59vJDfSscG,Positive
RT @msgpahujaa: With DeMonetisation they helped black money hoarders convert their money into white, now with this sweeping statement Mr @a…,Neagtive
GST has boosted direct taxpayer base too: Arun Jaitley
https://t.co/2MgpbxODth

via NaMo App https://t.co/HnpEVtrhx2,Neagtive
RT @GauravPandhi: Unable to track black money, now Govt says it's not black money at all. In one shot Jaitley has legitimized the illegal m…,Neagtive
RT @ThanthiTV: சுவிஸ் வங்கியில் இருக்கும் இந்தியர்களின் பணம் அனைத்தும் கறுப்புப்பணம் அல்ல - அருண் ஜெட்லி
#ArunJaitley #SwissBank #BlackMone…,Neutral
RT @DesiPoliticks: Quote:
"Money deposited in Swissbanks not entirely black money" Ex FM Arun Jaitley
"How are you assuming that this is bl…,Positive
RT @msgpahujaa: With DeMonetisation they helped black money hoarders convert their money into white, now with this sweeping statement Mr @a…,Neagtive
RT @nstomar: जीएसटी से बढ़े प्रत्यक्ष करदाता: अरुण जेटली
https://t.co/yT929ufk9E

via NaMo App https://t.co/gi43xC1XxF,Neutral
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QRaoHQ

via NaMo App https://t.co/RecyHlSTxG,Neagtive
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QQSNQi

via NaMo App https://t.co/iaB6T9Q07A,Neagtive
RT @BalakrishnanGN: One of the senior most ministers of Mr Modi Govt stated not so long ago, that rape is a small incident !😡🤬

https://t.c…,Positive
One of the senior most ministers of Mr Modi Govt stated not so long ago, that rape is a small incident !😡🤬… https://t.co/3fpMNbjjQU,Positive
Chidambaram fraud and Arun Jaitley cosiness has come out.  https://t.co/yAQHxZwiVz,Neutral
जीएसटी से बढ़े प्रत्यक्ष करदाता: अरुण जेटली
https://t.co/yT929ufk9E

via NaMo App https://t.co/gi43xC1XxF,Neutral
RT @srajagopalan: But it was smart to assume that all large cash balances in India were black?  https://t.co/SomJYFRxfs,Positive
GST has boosted direct taxpayer base too: Arun Jaitley
https://t.co/EZIckT6ESH

via NaMo App https://t.co/2GAC9HPUwX,Neagtive
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QQSNQi

via NaMo App https://t.co/iaB6T9Q07A,Neagtive
@IndianExpress haOne of the senior most ministers of Mr Modi Govt stated not so long ago, that rape is a small inci… https://t.co/H9THAtuYKo,Positive
But then you only said in 2013 that all black money is deposited in Swiss Bank... Now why this paltee 🤔🤔… https://t.co/JezEk1xa2G,Neagtive
@ashoksharma2002 @CartoonistSan @timesofindia https://t.co/D8ldJxAQsV,Neutral
ये क्यों न कह दो कि स्विस बैंक सारा पैसा ही सफ़ेद है काला तो एक अफ़वाह थी... है कि नीं भाईयों-बहनों ? #AccheDin ?… https://t.co/ZDCqzw65B1,Neutral
RT @KPadmaRani1: Requesting #AIMS to furnish clarification:
@arunjaitley's kidney was transplated not his "Brain"

#WahModijiWah now all bl…,Neutral
RT @pmmadanworldba1: #UNITECHHOMEBUYERS we the citizen of India demand justice aganist the chest builder UNITECH and expect our PM Modi ji…,Neutral
RT @KPadmaRani1: Requesting #AIMS to furnish clarification:
@arunjaitley's kidney was transplated not his "Brain"

#WahModijiWah now all bl…,Neutral
जीएसटी से बढ़े प्रत्यक्ष करदाता: अरुण जेटली
https://t.co/4LeCPtt4Tc

via NaMo App https://t.co/YlJBXnfSSk,Neutral
RT @News18lokmat: स्विस बँकेत 'तो' काळा पैसा नाही-अरुण जेटली https://t.co/KDS7V8t6bK,Neutral
RT @arunjaitley: The Impact of the Government Polices on Direct Tax Collections https://t.co/RAzAd4ShhF,Positive
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QQSNQi

via NaMo App https://t.co/iaB6T9Q07A,Neagtive
RT @GauravPandhi: Unable to track black money, now Govt says it's not black money at all. In one shot Jaitley has legitimized the illegal m…,Neagtive
GST has boosted direct taxpayer base too: Arun Jaitley
https://t.co/RwmUJZqVZd https://t.co/kzZ2BajJdU,Neagtive
RT @GYANDUTT: स्विट्जरलैण्ड में जमा किया पैसा काला नहीं है तो कौन रंग का है?
दूसरे; भारत के बैंक इतने घटिया क्यों हैं कि भारत का पैसा बाहर…,Neutral
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QQSNQi

via NaMo App https://t.co/iaB6T9Q07A,Neagtive
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QQSNQi

via NaMo App https://t.co/iaB6T9Q07A,Neagtive
RT @Raresidhu: सुना है के 2014 से पहले स्विस बैंक में पड़े धन को चीख़ चीख़ कर काला धन कहने वाले मोदी जी के राज में उसे सफ़ेद धन कहने लगे…,Neutral
RT @srajagopalan: But it was smart to assume that all large cash balances in India were black?  https://t.co/SomJYFRxfs,Positive
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QQSNQi

via NaMo App https://t.co/iaB6T9Q07A,Neagtive
GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7p4zBJgTn2

via NaMo App https://t.co/YjrDFiCK2T,Neagtive
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QRaoHQ

via NaMo App https://t.co/RecyHlSTxG,Neagtive
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QRaoHQ

via NaMo App https://t.co/RecyHlSTxG,Neagtive
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QRaoHQ

via NaMo App https://t.co/RecyHlSTxG,Neagtive
RT @GauravPandhi: Unable to track black money, now Govt says it's not black money at all. In one shot Jaitley has legitimized the illegal m…,Neagtive
RT @girirajsinghbjp: GST has boosted direct taxpayer base too: Arun Jaitley
 https://t.co/7wb8QRaoHQ

via NaMo App https://t.co/RecyHlSTxG,Neagtive
